Text,Day,Date,Month,Year,Illum
9/3/2013,7,9,3,2013,0.09
10/3/2013,1,10,3,2013,0.03
11/3/2013,2,11,3,2013,0.01
12/3/2013,3,12,3,2013,0
13-03-2013,4,13,3,2013,0.02
14-03-2013,5,14,3,2013,0.06
15-03-2013,6,15,3,2013,0.12
16-03-2013,7,16,3,2013,0.19
17-03-2013,1,17,3,2013,0.27
18-03-2013,2,18,3,2013,0.36
19-03-2013,3,19,3,2013,0.45
20-03-2013,4,20,3,2013,0.55
21-03-2013,5,21,3,2013,0.64
22-03-2013,6,22,3,2013,0.73
23-03-2013,7,23,3,2013,0.81
24-03-2013,1,24,3,2013,0.88
25-03-2013,2,25,3,2013,0.94
26-03-2013,3,26,3,2013,0.98
27-03-2013,4,27,3,2013,1
28-03-2013,5,28,3,2013,0.99
29-03-2013,6,29,3,2013,0.96
30-03-2013,7,30,3,2013,0.9
31-03-2013,1,31,3,2013,0.82
1/4/2013,2,1,4,2013,0.72
2/4/2013,3,2,4,2013,0.61
3/4/2013,4,3,4,2013,0.5
4/4/2013,5,4,4,2013,0.39
5/4/2013,6,5,4,2013,0.28
6/4/2013,7,6,4,2013,0.19
7/4/2013,1,7,4,2013,0.11
8/4/2013,2,8,4,2013,0.05
9/4/2013,3,9,4,2013,0.02
10/4/2013,4,10,4,2013,0
11/4/2013,5,11,4,2013,0.01
12/4/2013,6,12,4,2013,0.03
13-04-2013,7,13,4,2013,0.08
14-04-2013,1,14,4,2013,0.13
15-04-2013,2,15,4,2013,0.21
16-04-2013,3,16,4,2013,0.29
17-04-2013,4,17,4,2013,0.38
18-04-2013,5,18,4,2013,0.47
19-04-2013,6,19,4,2013,0.57
20-04-2013,7,20,4,2013,0.66
21-04-2013,1,21,4,2013,0.76
22-04-2013,2,22,4,2013,0.84
23-04-2013,3,23,4,2013,0.91
24-04-2013,4,24,4,2013,0.96
25-04-2013,5,25,4,2013,0.99
26-04-2013,6,26,4,2013,1
27-04-2013,7,27,4,2013,0.97
28-04-2013,1,28,4,2013,0.92
29-04-2013,2,29,4,2013,0.84
30-04-2013,3,30,4,2013,0.75
1/5/2013,4,1,5,2013,0.64
2/5/2013,5,2,5,2013,0.53
3/5/2013,6,3,5,2013,0.42
4/5/2013,7,4,5,2013,0.31
5/5/2013,1,5,5,2013,0.22
6/5/2013,2,6,5,2013,0.14
7/5/2013,3,7,5,2013,0.08
8/5/2013,4,8,5,2013,0.03
9/5/2013,5,9,5,2013,0.01
10/5/2013,6,10,5,2013,0
11/5/2013,7,11,5,2013,0.01
12/5/2013,1,12,5,2013,0.04
13-05-2013,2,13,5,2013,0.09
14-05-2013,3,14,5,2013,0.15
15-05-2013,4,15,5,2013,0.23
16-05-2013,5,16,5,2013,0.31
17-05-2013,6,17,5,2013,0.4
18-05-2013,7,18,5,2013,0.5
19-05-2013,1,19,5,2013,0.6
20-05-2013,2,20,5,2013,0.7
21-05-2013,3,21,5,2013,0.8
22-05-2013,4,22,5,2013,0.88
23-05-2013,5,23,5,2013,0.94
24-05-2013,6,24,5,2013,0.99
25-05-2013,7,25,5,2013,1
26-05-2013,1,26,5,2013,0.98
27-05-2013,2,27,5,2013,0.94
28-05-2013,3,28,5,2013,0.87
29-05-2013,4,29,5,2013,0.78
30-05-2013,5,30,5,2013,0.67
31-05-2013,6,31,5,2013,0.56
1/6/2013,7,1,6,2013,0.46
2/6/2013,1,2,6,2013,0.35
3/6/2013,2,3,6,2013,0.26
4/6/2013,3,4,6,2013,0.18
5/6/2013,4,5,6,2013,0.11
6/6/2013,5,6,6,2013,0.05
7/6/2013,6,7,6,2013,0.02
8/6/2013,7,8,6,2013,0
9/6/2013,1,9,6,2013,0
10/6/2013,2,10,6,2013,0.02
11/6/2013,3,11,6,2013,0.06
12/6/2013,4,12,6,2013,0.11
13-06-2013,5,13,6,2013,0.18
14-06-2013,6,14,6,2013,0.26
15-06-2013,7,15,6,2013,0.35
16-06-2013,1,16,6,2013,0.45
17-06-2013,2,17,6,2013,0.55
18-06-2013,3,18,6,2013,0.66
19-06-2013,4,19,6,2013,0.76
20-06-2013,5,20,6,2013,0.85
21-06-2013,6,21,6,2013,0.92
22-06-2013,7,22,6,2013,0.97
23-06-2013,1,23,6,2013,1
24-06-2013,2,24,6,2013,0.99
25-06-2013,3,25,6,2013,0.95
26-06-2013,4,26,6,2013,0.89
27-06-2013,5,27,6,2013,0.81
28-06-2013,6,28,6,2013,0.71
29-06-2013,7,29,6,2013,0.61
30-06-2013,1,30,6,2013,0.5
1/7/2013,2,1,7,2013,0.4
2/7/2013,3,2,7,2013,0.3
3/7/2013,4,3,7,2013,0.22
4/7/2013,5,4,7,2013,0.14
5/7/2013,6,5,7,2013,0.08
6/7/2013,7,6,7,2013,0.04
7/7/2013,1,7,7,2013,0.01
8/7/2013,2,8,7,2013,0
9/7/2013,3,9,7,2013,0.01
10/7/2013,4,10,7,2013,0.04
11/7/2013,5,11,7,2013,0.08
12/7/2013,6,12,7,2013,0.14
13-07-2013,7,13,7,2013,0.21
14-07-2013,1,14,7,2013,0.3
15-07-2013,2,15,7,2013,0.4
16-07-2013,3,16,7,2013,0.51
17-07-2013,4,17,7,2013,0.62
18-07-2013,5,18,7,2013,0.72
19-07-2013,6,19,7,2013,0.82
20-07-2013,7,20,7,2013,0.9
21-07-2013,1,21,7,2013,0.96
22-07-2013,2,22,7,2013,0.99
23-07-2013,3,23,7,2013,1
24-07-2013,4,24,7,2013,0.97
25-07-2013,5,25,7,2013,0.91
26-07-2013,6,26,7,2013,0.84
27-07-2013,7,27,7,2013,0.75
28-07-2013,1,28,7,2013,0.65
29-07-2013,2,29,7,2013,0.55
30-07-2013,3,30,7,2013,0.45
31-07-2013,4,31,7,2013,0.36
1/8/2013,5,1,8,2013,0.27
2/8/2013,6,2,8,2013,0.19
3/8/2013,7,3,8,2013,0.12
4/8/2013,1,4,8,2013,0.07
5/8/2013,2,5,8,2013,0.03
6/8/2013,3,6,8,2013,0.01
7/8/2013,4,7,8,2013,0
8/8/2013,5,8,8,2013,0.02
9/8/2013,6,9,8,2013,0.05
10/8/2013,7,10,8,2013,0.11
11/8/2013,1,11,8,2013,0.18
12/8/2013,2,12,8,2013,0.27
13-08-2013,3,13,8,2013,0.37
14-08-2013,4,14,8,2013,0.47
15-08-2013,5,15,8,2013,0.59
16-08-2013,6,16,8,2013,0.7
17-08-2013,7,17,8,2013,0.8
18-08-2013,1,18,8,2013,0.88
19-08-2013,2,19,8,2013,0.95
20-08-2013,3,20,8,2013,0.99
21-08-2013,4,21,8,2013,1
22-08-2013,5,22,8,2013,0.98
23-08-2013,6,23,8,2013,0.94
24-08-2013,7,24,8,2013,0.88
25-08-2013,1,25,8,2013,0.8
26-08-2013,2,26,8,2013,0.71
27-08-2013,3,27,8,2013,0.62
28-08-2013,4,28,8,2013,0.52
29-08-2013,5,29,8,2013,0.42
30-08-2013,6,30,8,2013,0.33
31-08-2013,7,31,8,2013,0.25
1/9/2013,1,1,9,2013,0.17
2/9/2013,2,2,9,2013,0.1
3/9/2013,3,3,9,2013,0.05
4/9/2013,4,4,9,2013,0.02
5/9/2013,5,5,9,2013,0
6/9/2013,6,6,9,2013,0.01
7/9/2013,7,7,9,2013,0.03
8/9/2013,1,8,9,2013,0.08
9/9/2013,2,9,9,2013,0.15
10/9/2013,3,10,9,2013,0.23
11/9/2013,4,11,9,2013,0.33
12/9/2013,5,12,9,2013,0.44
13-09-2013,6,13,9,2013,0.56
14-09-2013,7,14,9,2013,0.67
15-09-2013,1,15,9,2013,0.77
16-09-2013,2,16,9,2013,0.86
17-09-2013,3,17,9,2013,0.93
18-09-2013,4,18,9,2013,0.98
19-09-2013,5,19,9,2013,1
20-09-2013,6,20,9,2013,0.99
21-09-2013,7,21,9,2013,0.96
22-09-2013,1,22,9,2013,0.91
23-09-2013,2,23,9,2013,0.85
24-09-2013,3,24,9,2013,0.77
25-09-2013,4,25,9,2013,0.68
26-09-2013,5,26,9,2013,0.59
27-09-2013,6,27,9,2013,0.5
28-09-2013,7,28,9,2013,0.4
29-09-2013,1,29,9,2013,0.31
30-09-2013,2,30,9,2013,0.23
1/10/2013,3,1,10,2013,0.15
2/10/2013,4,2,10,2013,0.09
3/10/2013,5,3,10,2013,0.04
4/10/2013,6,4,10,2013,0.01
5/10/2013,7,5,10,2013,0
6/10/2013,1,6,10,2013,0.02
7/10/2013,2,7,10,2013,0.06
8/10/2013,3,8,10,2013,0.12
9/10/2013,4,9,10,2013,0.21
10/10/2013,5,10,10,2013,0.3
11/10/2013,6,11,10,2013,0.42
12/10/2013,7,12,10,2013,0.53
13-10-2013,1,13,10,2013,0.64
14-10-2013,2,14,10,2013,0.75
15-10-2013,3,15,10,2013,0.84
16-10-2013,4,16,10,2013,0.91
17-10-2013,5,17,10,2013,0.96
18-10-2013,6,18,10,2013,0.99
19-10-2013,7,19,10,2013,1
20-10-2013,1,20,10,2013,0.98
21-10-2013,2,21,10,2013,0.95
22-10-2013,3,22,10,2013,0.9
23-10-2013,4,23,10,2013,0.83
24-10-2013,5,24,10,2013,0.75
25-10-2013,6,25,10,2013,0.67
26-10-2013,7,26,10,2013,0.57
27-10-2013,1,27,10,2013,0.48
28-10-2013,2,28,10,2013,0.39
29-10-2013,3,29,10,2013,0.29
30-10-2013,4,30,10,2013,0.21
31-10-2013,5,31,10,2013,0.13
1/11/2013,6,1,11,2013,0.07
2/11/2013,7,2,11,2013,0.02
3/11/2013,1,3,11,2013,0
4/11/2013,2,4,11,2013,0.01
5/11/2013,3,5,11,2013,0.04
6/11/2013,4,6,11,2013,0.1
7/11/2013,5,7,11,2013,0.18
8/11/2013,6,8,11,2013,0.27
9/11/2013,7,9,11,2013,0.38
10/11/2013,1,10,11,2013,0.5
11/11/2013,2,11,11,2013,0.61
12/11/2013,3,12,11,2013,0.71
13-11-2013,4,13,11,2013,0.81
14-11-2013,5,14,11,2013,0.88
15-11-2013,6,15,11,2013,0.94
16-11-2013,7,16,11,2013,0.98
17-11-2013,1,17,11,2013,1
18-11-2013,2,18,11,2013,1
19-11-2013,3,19,11,2013,0.98
20-11-2013,4,20,11,2013,0.94
21-11-2013,5,21,11,2013,0.88
22-11-2013,6,22,11,2013,0.82
23-11-2013,7,23,11,2013,0.74
24-11-2013,1,24,11,2013,0.65
25-11-2013,2,25,11,2013,0.56
26-11-2013,3,26,11,2013,0.46
27-11-2013,4,27,11,2013,0.36
28-11-2013,5,28,11,2013,0.27
29-11-2013,6,29,11,2013,0.18
30-11-2013,7,30,11,2013,0.1
1/12/2013,1,1,12,2013,0.05
2/12/2013,2,2,12,2013,0.01
3/12/2013,3,3,12,2013,0
4/12/2013,4,4,12,2013,0.02
5/12/2013,5,5,12,2013,0.07
6/12/2013,6,6,12,2013,0.15
7/12/2013,7,7,12,2013,0.24
8/12/2013,1,8,12,2013,0.34
9/12/2013,2,9,12,2013,0.45
10/12/2013,3,10,12,2013,0.56
11/12/2013,4,11,12,2013,0.67
12/12/2013,5,12,12,2013,0.76
13-12-2013,6,13,12,2013,0.84
14-12-2013,7,14,12,2013,0.91
15-12-2013,1,15,12,2013,0.96
16-12-2013,2,16,12,2013,0.99
17-12-2013,3,17,12,2013,1
18-12-2013,4,18,12,2013,0.99
19-12-2013,5,19,12,2013,0.97
20-12-2013,6,20,12,2013,0.93
21-12-2013,7,21,12,2013,0.87
22-12-2013,1,22,12,2013,0.81
23-12-2013,2,23,12,2013,0.72
24-12-2013,3,24,12,2013,0.64
25-12-2013,4,25,12,2013,0.54
26-12-2013,5,26,12,2013,0.44
27-12-2013,6,27,12,2013,0.33
28-12-2013,7,28,12,2013,0.24
29-12-2013,1,29,12,2013,0.15
30-12-2013,2,30,12,2013,0.08
31-12-2013,3,31,12,2013,0.03
1/1/2014,4,1,1,2014,0
2/1/2014,5,2,1,2014,0.01
3/1/2014,6,3,1,2014,0.05
4/1/2014,7,4,1,2014,0.11
5/1/2014,1,5,1,2014,0.2
6/1/2014,2,6,1,2014,0.3
7/1/2014,3,7,1,2014,0.4
8/1/2014,4,8,1,2014,0.51
9/1/2014,5,9,1,2014,0.61
10/1/2014,6,10,1,2014,0.7
11/1/2014,7,11,1,2014,0.79
12/1/2014,1,12,1,2014,0.86
13-01-2014,2,13,1,2014,0.92
14-01-2014,3,14,1,2014,0.96
15-01-2014,4,15,1,2014,0.99
16-01-2014,5,16,1,2014,1
17-01-2014,6,17,1,2014,0.99
18-01-2014,7,18,1,2014,0.96
19-01-2014,1,19,1,2014,0.92
20-01-2014,2,20,1,2014,0.86
21-01-2014,3,21,1,2014,0.79
22-01-2014,4,22,1,2014,0.7
23-01-2014,5,23,1,2014,0.61
24-01-2014,6,24,1,2014,0.5
25-01-2014,7,25,1,2014,0.4
26-01-2014,1,26,1,2014,0.29
27-01-2014,2,27,1,2014,0.19
28-01-2014,3,28,1,2014,0.11
29-01-2014,4,29,1,2014,0.05
30-01-2014,5,30,1,2014,0.01
31-01-2014,6,31,1,2014,0
1/2/2014,7,1,2,2014,0.03
2/2/2014,1,2,2,2014,0.08
3/2/2014,2,3,2,2014,0.15
4/2/2014,3,4,2,2014,0.24
5/2/2014,4,5,2,2014,0.34
6/2/2014,5,6,2,2014,0.44
7/2/2014,6,7,2,2014,0.54
8/2/2014,7,8,2,2014,0.64
9/2/2014,1,9,2,2014,0.73
10/2/2014,2,10,2,2014,0.81
11/2/2014,3,11,2,2014,0.88
12/2/2014,4,12,2,2014,0.93
13-02-2014,5,13,2,2014,0.97
14-02-2014,6,14,2,2014,0.99
15-02-2014,7,15,2,2014,1
16-02-2014,1,16,2,2014,0.99
17-02-2014,2,17,2,2014,0.95
18-02-2014,3,18,2,2014,0.9
19-02-2014,4,19,2,2014,0.84
20-02-2014,5,20,2,2014,0.76
21-02-2014,6,21,2,2014,0.66
22-02-2014,7,22,2,2014,0.56
23-02-2014,1,23,2,2014,0.45
24-02-2014,2,24,2,2014,0.34
25-02-2014,3,25,2,2014,0.23
26-02-2014,4,26,2,2014,0.14
27-02-2014,5,27,2,2014,0.07
28-02-2014,6,28,2,2014,0.02
1/3/2014,7,1,3,2014,0
2/3/2014,1,2,3,2014,0.01
3/3/2014,2,3,3,2014,0.05
4/3/2014,3,4,3,2014,0.11
5/3/2014,4,5,3,2014,0.19
6/3/2014,5,6,3,2014,0.27
7/3/2014,6,7,3,2014,0.37
8/3/2014,7,8,3,2014,0.47
9/3/2014,1,9,3,2014,0.56
10/3/2014,2,10,3,2014,0.66
11/3/2014,3,11,3,2014,0.74
12/3/2014,4,12,3,2014,0.82
13-03-2014,5,13,3,2014,0.89
14-03-2014,6,14,3,2014,0.94
15-03-2014,7,15,3,2014,0.98
16-03-2014,1,16,3,2014,1
17-03-2014,2,17,3,2014,1
18-03-2014,3,18,3,2014,0.98
19-03-2014,4,19,3,2014,0.94
20-03-2014,5,20,3,2014,0.88
21-03-2014,6,21,3,2014,0.8
22-03-2014,7,22,3,2014,0.7
23-03-2014,1,23,3,2014,0.6
24-03-2014,2,24,3,2014,0.49
25-03-2014,3,25,3,2014,0.37
26-03-2014,4,26,3,2014,0.26
27-03-2014,5,27,3,2014,0.17
28-03-2014,6,28,3,2014,0.09
29-03-2014,7,29,3,2014,0.03
30-03-2014,1,30,3,2014,0
31-03-2014,2,31,3,2014,0
1/4/2014,3,1,4,2014,0.03
2/4/2014,4,2,4,2014,0.07
3/4/2014,5,3,4,2014,0.14
4/4/2014,6,4,4,2014,0.21
5/4/2014,7,5,4,2014,0.3
6/4/2014,1,6,4,2014,0.39
7/4/2014,2,7,4,2014,0.49
8/4/2014,3,8,4,2014,0.58
9/4/2014,4,9,4,2014,0.67
10/4/2014,5,10,4,2014,0.76
11/4/2014,6,11,4,2014,0.84
12/4/2014,7,12,4,2014,0.9
13-04-2014,1,13,4,2014,0.95
14-04-2014,2,14,4,2014,0.99
15-04-2014,3,15,4,2014,1
16-04-2014,4,16,4,2014,0.99
17-04-2014,5,17,4,2014,0.96
18-04-2014,6,18,4,2014,0.9
19-04-2014,7,19,4,2014,0.83
20-04-2014,1,20,4,2014,0.73
21-04-2014,2,21,4,2014,0.63
22-04-2014,3,22,4,2014,0.51
23-04-2014,4,23,4,2014,0.4
24-04-2014,5,24,4,2014,0.29
25-04-2014,6,25,4,2014,0.19
26-04-2014,7,26,4,2014,0.11
27-04-2014,1,27,4,2014,0.05
28-04-2014,2,28,4,2014,0.01
29-04-2014,3,29,4,2014,0
30-04-2014,4,30,4,2014,0.01
1/5/2014,5,1,5,2014,0.04
2/5/2014,6,2,5,2014,0.09
3/5/2014,7,3,5,2014,0.16
4/5/2014,1,4,5,2014,0.24
5/5/2014,2,5,5,2014,0.32
6/5/2014,3,6,5,2014,0.41
7/5/2014,4,7,5,2014,0.51
8/5/2014,5,8,5,2014,0.6
9/5/2014,6,9,5,2014,0.69
10/5/2014,7,10,5,2014,0.78
11/5/2014,1,11,5,2014,0.86
12/5/2014,2,12,5,2014,0.92
13-05-2014,3,13,5,2014,0.97
14-05-2014,4,14,5,2014,1
15-05-2014,5,15,5,2014,1
16-05-2014,6,16,5,2014,0.97
17-05-2014,7,17,5,2014,0.92
18-05-2014,1,18,5,2014,0.85
19-05-2014,2,19,5,2014,0.76
20-05-2014,3,20,5,2014,0.65
21-05-2014,4,21,5,2014,0.54
22-05-2014,5,22,5,2014,0.43
23-05-2014,6,23,5,2014,0.32
24-05-2014,7,24,5,2014,0.22
25-05-2014,1,25,5,2014,0.14
26-05-2014,2,26,5,2014,0.07
27-05-2014,3,27,5,2014,0.03
28-05-2014,4,28,5,2014,0
29-05-2014,5,29,5,2014,0
30-05-2014,6,30,5,2014,0.02
31-05-2014,7,31,5,2014,0.06
1/6/2014,1,1,6,2014,0.11
2/6/2014,2,2,6,2014,0.18
3/6/2014,3,3,6,2014,0.26
4/6/2014,4,4,6,2014,0.35
5/6/2014,5,5,6,2014,0.44
6/6/2014,6,6,6,2014,0.54
7/6/2014,7,7,6,2014,0.63
8/6/2014,1,8,6,2014,0.73
9/6/2014,2,9,6,2014,0.81
10/6/2014,3,10,6,2014,0.89
11/6/2014,4,11,6,2014,0.95
12/6/2014,5,12,6,2014,0.99
13-06-2014,6,13,6,2014,1
14-06-2014,7,14,6,2014,0.98
15-06-2014,1,15,6,2014,0.94
16-06-2014,2,16,6,2014,0.87
17-06-2014,3,17,6,2014,0.78
18-06-2014,4,18,6,2014,0.68
19-06-2014,5,19,6,2014,0.57
20-06-2014,6,20,6,2014,0.45
21-06-2014,7,21,6,2014,0.35
22-06-2014,1,22,6,2014,0.25
23-06-2014,2,23,6,2014,0.16
24-06-2014,3,24,6,2014,0.1
25-06-2014,4,25,6,2014,0.05
26-06-2014,5,26,6,2014,0.01
27-06-2014,6,27,6,2014,0
28-06-2014,7,28,6,2014,0.01
29-06-2014,1,29,6,2014,0.03
30-06-2014,2,30,6,2014,0.08
1/7/2014,3,1,7,2014,0.13
2/7/2014,4,2,7,2014,0.2
3/7/2014,5,3,7,2014,0.29
4/7/2014,6,4,7,2014,0.38
5/7/2014,7,5,7,2014,0.47
6/7/2014,1,6,7,2014,0.57
7/7/2014,2,7,7,2014,0.67
8/7/2014,3,8,7,2014,0.77
9/7/2014,4,9,7,2014,0.85
10/7/2014,5,10,7,2014,0.93
11/7/2014,6,11,7,2014,0.97
12/7/2014,7,12,7,2014,1
13-07-2014,1,13,7,2014,0.99
14-07-2014,2,14,7,2014,0.95
15-07-2014,3,15,7,2014,0.89
16-07-2014,4,16,7,2014,0.8
17-07-2014,5,17,7,2014,0.7
18-07-2014,6,18,7,2014,0.6
19-07-2014,7,19,7,2014,0.49
20-07-2014,1,20,7,2014,0.38
21-07-2014,2,21,7,2014,0.29
22-07-2014,3,22,7,2014,0.2
23-07-2014,4,23,7,2014,0.13
24-07-2014,5,24,7,2014,0.07
25-07-2014,6,25,7,2014,0.03
26-07-2014,7,26,7,2014,0.01
27-07-2014,1,27,7,2014,0
28-07-2014,2,28,7,2014,0.02
29-07-2014,3,29,7,2014,0.05
30-07-2014,4,30,7,2014,0.09
31-07-2014,5,31,7,2014,0.16
1/8/2014,6,1,8,2014,0.23
2/8/2014,7,2,8,2014,0.32
3/8/2014,1,3,8,2014,0.42
4/8/2014,2,4,8,2014,0.52
5/8/2014,3,5,8,2014,0.62
6/8/2014,4,6,8,2014,0.73
7/8/2014,5,7,8,2014,0.82
8/8/2014,6,8,8,2014,0.9
9/8/2014,7,9,8,2014,0.96
10/8/2014,1,10,8,2014,0.99
11/8/2014,2,11,8,2014,1
12/8/2014,3,12,8,2014,0.97
13-08-2014,4,13,8,2014,0.91
14-08-2014,5,14,8,2014,0.83
15-08-2014,6,15,8,2014,0.74
16-08-2014,7,16,8,2014,0.64
17-08-2014,1,17,8,2014,0.53
18-08-2014,2,18,8,2014,0.43
19-08-2014,3,19,8,2014,0.33
20-08-2014,4,20,8,2014,0.24
21-08-2014,5,21,8,2014,0.17
22-08-2014,6,22,8,2014,0.1
23-08-2014,7,23,8,2014,0.05
24-08-2014,1,24,8,2014,0.02
25-08-2014,2,25,8,2014,0
26-08-2014,3,26,8,2014,0
27-08-2014,4,27,8,2014,0.02
28-08-2014,5,28,8,2014,0.06
29-08-2014,6,29,8,2014,0.12
30-08-2014,7,30,8,2014,0.19
31-08-2014,1,31,8,2014,0.27
1/9/2014,2,1,9,2014,0.37
2/9/2014,3,2,9,2014,0.47
3/9/2014,4,3,9,2014,0.58
4/9/2014,5,4,9,2014,0.69
5/9/2014,6,5,9,2014,0.79
6/9/2014,7,6,9,2014,0.88
7/9/2014,1,7,9,2014,0.95
8/9/2014,2,8,9,2014,0.99
9/9/2014,3,9,9,2014,1
10/9/2014,4,10,9,2014,0.98
11/9/2014,5,11,9,2014,0.94
12/9/2014,6,12,9,2014,0.87
13-09-2014,7,13,9,2014,0.78
14-09-2014,1,14,9,2014,0.69
15-09-2014,2,15,9,2014,0.59
16-09-2014,3,16,9,2014,0.49
17-09-2014,4,17,9,2014,0.39
18-09-2014,5,18,9,2014,0.3
19-09-2014,6,19,9,2014,0.22
20-09-2014,7,20,9,2014,0.14
21-09-2014,1,21,9,2014,0.08
22-09-2014,2,22,9,2014,0.04
23-09-2014,3,23,9,2014,0.01
24-09-2014,4,24,9,2014,0
25-09-2014,5,25,9,2014,0.01
26-09-2014,6,26,9,2014,0.04
27-09-2014,7,27,9,2014,0.08
28-09-2014,1,28,9,2014,0.15
29-09-2014,2,29,9,2014,0.23
30-09-2014,3,30,9,2014,0.33
1/10/2014,4,1,10,2014,0.43
2/10/2014,5,2,10,2014,0.55
3/10/2014,6,3,10,2014,0.66
4/10/2014,7,4,10,2014,0.76
5/10/2014,1,5,10,2014,0.86
6/10/2014,2,6,10,2014,0.93
7/10/2014,3,7,10,2014,0.98
8/10/2014,4,8,10,2014,1
9/10/2014,5,9,10,2014,0.99
10/10/2014,6,10,10,2014,0.96
11/10/2014,7,11,10,2014,0.9
12/10/2014,1,12,10,2014,0.83
13-10-2014,2,13,10,2014,0.75
14-10-2014,3,14,10,2014,0.65
15-10-2014,4,15,10,2014,0.56
16-10-2014,5,16,10,2014,0.46
17-10-2014,6,17,10,2014,0.37
18-10-2014,7,18,10,2014,0.28
19-10-2014,1,19,10,2014,0.2
20-10-2014,2,20,10,2014,0.13
21-10-2014,3,21,10,2014,0.07
22-10-2014,4,22,10,2014,0.03
23-10-2014,5,23,10,2014,0.01
24-10-2014,6,24,10,2014,0
25-10-2014,7,25,10,2014,0.02
26-10-2014,1,26,10,2014,0.06
27-10-2014,2,27,10,2014,0.12
28-10-2014,3,28,10,2014,0.2
29-10-2014,4,29,10,2014,0.29
30-10-2014,5,30,10,2014,0.4
31-10-2014,6,31,10,2014,0.51
1/11/2014,7,1,11,2014,0.63
2/11/2014,1,2,11,2014,0.73
3/11/2014,2,3,11,2014,0.83
4/11/2014,3,4,11,2014,0.91
5/11/2014,4,5,11,2014,0.96
6/11/2014,5,6,11,2014,0.99
7/11/2014,6,7,11,2014,1
8/11/2014,7,8,11,2014,0.98
9/11/2014,1,9,11,2014,0.94
10/11/2014,2,10,11,2014,0.88
11/11/2014,3,11,11,2014,0.81
12/11/2014,4,12,11,2014,0.72
13-11-2014,5,13,11,2014,0.64
14-11-2014,6,14,11,2014,0.54
15-11-2014,7,15,11,2014,0.45
16-11-2014,1,16,11,2014,0.35
17-11-2014,2,17,11,2014,0.27
18-11-2014,3,18,11,2014,0.19
19-11-2014,4,19,11,2014,0.12
20-11-2014,5,20,11,2014,0.06
21-11-2014,6,21,11,2014,0.02
22-11-2014,7,22,11,2014,0
23-11-2014,1,23,11,2014,0.01
24-11-2014,2,24,11,2014,0.04
25-11-2014,3,25,11,2014,0.09
26-11-2014,4,26,11,2014,0.17
27-11-2014,5,27,11,2014,0.26
28-11-2014,6,28,11,2014,0.36
29-11-2014,7,29,11,2014,0.48
30-11-2014,1,30,11,2014,0.59
1/12/2014,2,1,12,2014,0.7
2/12/2014,3,2,12,2014,0.8
3/12/2014,4,3,12,2014,0.88
4/12/2014,5,4,12,2014,0.94
5/12/2014,6,5,12,2014,0.98
6/12/2014,7,6,12,2014,1
7/12/2014,1,7,12,2014,0.99
8/12/2014,2,8,12,2014,0.97
9/12/2014,3,9,12,2014,0.92
10/12/2014,4,10,12,2014,0.87
11/12/2014,5,11,12,2014,0.79
12/12/2014,6,12,12,2014,0.71
13-12-2014,7,13,12,2014,0.62
14-12-2014,1,14,12,2014,0.53
15-12-2014,2,15,12,2014,0.44
16-12-2014,3,16,12,2014,0.34
17-12-2014,4,17,12,2014,0.25
18-12-2014,5,18,12,2014,0.17
19-12-2014,6,19,12,2014,0.1
20-12-2014,7,20,12,2014,0.05
21-12-2014,1,21,12,2014,0.01
22-12-2014,2,22,12,2014,0
23-12-2014,3,23,12,2014,0.02
24-12-2014,4,24,12,2014,0.06
25-12-2014,5,25,12,2014,0.13
26-12-2014,6,26,12,2014,0.22
27-12-2014,7,27,12,2014,0.33
28-12-2014,1,28,12,2014,0.44
29-12-2014,2,29,12,2014,0.55
30-12-2014,3,30,12,2014,0.66
31-12-2014,4,31,12,2014,0.76
1/1/2015,5,1,1,2015,0.84
2/1/2015,6,2,1,2015,0.91
3/1/2015,7,3,1,2015,0.96
4/1/2015,1,4,1,2015,0.99
5/1/2015,2,5,1,2015,1
6/1/2015,3,6,1,2015,0.99
7/1/2015,4,7,1,2015,0.96
8/1/2015,5,8,1,2015,0.92
9/1/2015,6,9,1,2015,0.86
10/1/2015,7,10,1,2015,0.79
11/1/2015,1,11,1,2015,0.7
12/1/2015,2,12,1,2015,0.62
13-01-2015,3,13,1,2015,0.52
14-01-2015,4,14,1,2015,0.42
15-01-2015,5,15,1,2015,0.33
16-01-2015,6,16,1,2015,0.23
17-01-2015,7,17,1,2015,0.15
18-01-2015,1,18,1,2015,0.08
19-01-2015,2,19,1,2015,0.03
20-01-2015,3,20,1,2015,0
21-01-2015,4,21,1,2015,0.01
22-01-2015,5,22,1,2015,0.04
23-01-2015,6,23,1,2015,0.1
24-01-2015,7,24,1,2015,0.19
25-01-2015,1,25,1,2015,0.28
26-01-2015,2,26,1,2015,0.39
27-01-2015,3,27,1,2015,0.5
28-01-2015,4,28,1,2015,0.61
29-01-2015,5,29,1,2015,0.71
30-01-2015,6,30,1,2015,0.8
31-01-2015,7,31,1,2015,0.87
1/2/2015,1,1,2,2015,0.93
2/2/2015,2,2,2,2015,0.97
3/2/2015,3,3,2,2015,0.99
4/2/2015,4,4,2,2015,1
5/2/2015,5,5,2,2015,0.99
6/2/2015,6,6,2,2015,0.96
7/2/2015,7,7,2,2015,0.91
8/2/2015,1,8,2,2015,0.85
9/2/2015,2,9,2,2015,0.77
10/2/2015,3,10,2,2015,0.69
