Text,Day,Date,Month,Year,Illum
12-12-2020,7,12,12,2020,0.09
13-12-2020,1,13,12,2020,0.03
14-12-2020,2,14,12,2020,0
15-12-2020,3,15,12,2020,0
16-12-2020,4,16,12,2020,0.03
17-12-2020,5,17,12,2020,0.08
18-12-2020,6,18,12,2020,0.15
19-12-2020,7,19,12,2020,0.24
20-12-2020,1,20,12,2020,0.33
21-12-2020,2,21,12,2020,0.43
22-12-2020,3,22,12,2020,0.52
23-12-2020,4,23,12,2020,0.62
24-12-2020,5,24,12,2020,0.71
25-12-2020,6,25,12,2020,0.79
26-12-2020,7,26,12,2020,0.86
27-12-2020,1,27,12,2020,0.92
28-12-2020,2,28,12,2020,0.96
29-12-2020,3,29,12,2020,0.99
30-12-2020,4,30,12,2020,1
31-12-2020,5,31,12,2020,0.99
