STATION,NAME,DATE,DEWP,GUST,MAX,MIN,PRCP,SLP,SNDP,TEMP,WDSP
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-12,50,35.9,82.9,57.9,1.38,1006.3,0,64.7,14.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-13,41.5,22,70,53.1,0.02,1013,0,56.5,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-14,42.7,0,62.1,48,0.01,1023,0,53.5,3.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-15,57.3,19,73,48,0.12,1019.1,0,62.7,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-16,46.5,27,73.9,55.9,0.07,1020.1,0,62.6,9.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-17,41.9,27,70,53.1,0,1018.6,0,60.2,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-18,31.9,22.9,70,48,0,1027.4,0,55,9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-19,40.4,21,66,43,0,1026.6,0,53.2,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-20,51.1,0,69.1,43,0.08,1010.1,0,60.4,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-21,34.7,34,69.1,46.9,0.07,1015.1,0,52.9,13.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-22,31.8,20,57.9,37.9,0,1025.2,0,47.3,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-23,41.1,19,72,37.9,0,1019,0,56.2,7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-24,32.8,22.9,72,45,0,1021.8,0,53.9,10.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-25,31,15,57.9,39.9,0,1023.3,0,47.4,7.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-26,39.4,0,55,39.9,0,1018.7,0,48.5,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-27,46.9,22.9,54,45,1,1004.4,0,51.4,12.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-28,44.4,18.1,62.1,48.9,0.23,1008.9,0,54,5.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-29,42.6,22.9,62.1,50,0.02,1011.1,0,55.2,8.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-30,38.7,19,64.9,43,0,1020.2,0,53.1,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-10-31,46,0,69.1,43,0,1018.7,0,55.1,4.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-01,54,26,75.9,46.9,0,1012.5,0,63.2,9.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-02,60.8,25.1,75.9,57,0,1005.6,0,68.7,10.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-03,44.1,27,73,51.1,0.78,1013.1,0,57.2,10.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-04,36.7,0,61,42.1,0.03,1031.2,0,50.6,3.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-05,48.3,0,59,42.1,0.24,1024.8,0,54.3,7.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-06,53.8,0,61,53.1,1.21,1014.3,0,56.5,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-07,47.3,0,66,48,0.78,1016.7,0,57.1,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-08,38.9,20,66,48,0,1022.9,0,56,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-09,40.6,0,61,46,0.03,1024.8,0,50,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-10,29.7,34,52,37.9,0.51,1018.8,0,45.9,11.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-11,19.9,0,50,32,0,1029.6,0,38.4,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-12,32.3,0,50,30.9,0,1028.9,0,42.4,2.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-13,40.8,20,50,36,0.87,1019.8,0,46.4,8.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-14,26.4,0,50,37.9,0.34,1028.7,0,43,8.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-15,26.5,27,46,32,0.03,1028.4,1.2,37.7,11.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-16,33.4,26,53.1,37,1.17,1012.1,0,43.2,10.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-17,30.7,28,51.1,41,0.05,1023,0,46,8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-18,34.8,0,51.1,35.1,0,1027,0,43.1,2.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-19,40.3,0,59,39.9,0,1019.6,0,47.9,4.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-20,39.6,32.1,59,39.9,0,1014.7,0,50.5,7.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-21,27.3,22.9,55.9,34,0,1021.2,0,43.9,7.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-22,15.7,24.1,44.1,30.9,0,1029.9,0,36.2,12.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-23,6.9,0,42.1,28,0,1035.3,0,30.8,7.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-24,27,22,46.9,28,0,1021.6,0,38.5,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-25,39.6,18.1,60.1,34,1.42,1010.8,0,46.4,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-26,44.6,20,60.1,37.9,0,1008.2,0,49.5,3.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-27,25.3,32.1,52,37.9,0.45,1003.9,0,42.4,12.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-28,16.6,35,45,34,0,1008.1,0,36.9,15.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-29,18.2,22,42.1,30.9,0,1018,0,35.4,9.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-11-30,26.2,0,46.9,30.9,0,1017.8,0,41.2,3.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-01,34.9,0,46.9,36,0.01,1021.2,0,40.8,2.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-02,45.1,0,55.9,36,0.31,1009.5,0,47.6,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-03,45.3,20,62.1,45,0.01,1006.3,0,55.5,8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-04,27.5,21,62.1,39.9,0,1015.1,0,44.6,10.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-05,21.8,0,48,33.1,0,1019.1,0,36.9,7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-06,22.2,18.1,45,33.1,0,1024.9,0,38,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-07,20.8,20,45,33.1,0,1027.7,0,40,8.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-08,18,0,44.1,27,0,1033.4,0,34.2,5.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-09,18.4,0,39.9,27,0,1031.5,0,33.7,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-10,19.1,0,41,30,0,1021.1,0,34.6,9.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-11,21.9,0,46.9,26.1,0,1021.2,0,35,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-12,23.3,0,46.9,26.1,0,1020.5,0,39.1,4.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-13,29.8,0,54,30,0,1024.4,0,42.9,3.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-14,36.9,0,54,37,0,1028.9,0,43.7,3.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-15,48,22.9,55,37,0.59,1020.1,0,50.6,9.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-16,44.7,18.1,55,44.1,2.38,1012,0,48.1,10.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-17,34,22.9,57.9,42.1,0.47,1012.1,0,47.9,8.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-18,23,24.1,57.9,39,0,1018.5,0,43.1,11
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-19,26.6,0,51.1,30,0,1021.8,0,39.3,4.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-20,33.9,0,51.1,30,0,1016.9,0,40.8,5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-21,54.6,28,66.9,36,0.41,995.6,0,59,10.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-22,36.3,28,66.9,44.1,0.12,1001.2,0,49.4,12.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-23,28.9,18.1,53.1,37,0,1020.5,0,43.7,6.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-24,30.3,25.1,48.9,37,0.02,1020.3,0,44.7,6.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-25,21.1,0,48,34,0,1026.8,0,40.2,7.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-26,25.4,0,46.9,30.9,0,1032.4,0,37.7,3.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-27,30.6,0,53.1,30.9,0,1034.4,0,41.3,4.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-28,43.8,0,57,33.1,0.47,1022.6,0,48.1,4.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-29,42.8,20,57.9,42.1,0.56,1019.1,0,50.8,6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-30,31,0,57.9,39.9,0,1023.6,0,43.1,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2018-12-31,38.4,0,48.9,39,0,1024.9,0,43.5,2.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-01,48,25.1,64,39,0.48,1013.6,0,56.4,9.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-02,35.6,0,64,42.1,0,1024.4,0,46.2,5.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-03,35.6,20,51.1,42.1,0,1016.6,0,47.3,6.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-04,34.6,0,51.1,36,0,1017,0,42.6,3.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-05,42.9,25.1,54,36,0.07,1004.1,0,48.3,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-06,34.1,25.1,57,39,0.01,1014.9,0,49.8,8.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-07,22.5,0,57,35.1,0,1029.5,0,39.4,8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-08,36.3,0,60.1,35.1,0.08,1017.4,0,44.6,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-09,30.6,35.9,60.1,37.9,0.16,1008.3,0,48.5,12.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-10,14.2,34,37.9,30.9,0,1014.7,0,34.5,16.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-11,12.6,28,39,28.9,0,1025.1,0,32.6,13.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-12,15.5,0,39,28.9,0,1032.8,5.1,32.9,4.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-13,26.8,0,37,28.9,0.36,1028.1,9.1,30.6,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-14,20.5,20,37,28.4,0.48,1024.7,7.1,31.7,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-15,21.8,18.1,39,25,0,1022.9,5.1,32.5,5.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-16,23.6,22.9,44.1,24.1,0,1021.5,3.1,34,5.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-17,23.7,17.1,44.1,24.1,0,1026.5,2,38.1,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-18,31.9,0,39,33.8,0.11,1020.1,1.2,35.7,4.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-19,33.4,0,41,34,0.02,1021.1,1.2,38.8,4.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-20,32,40,55.9,27,0.8,1003.7,1.2,40.1,12.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-21,-3.3,40,27,15.1,0.19,1022.5,0,19.7,18.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-22,2.1,19,33.1,15.1,0,1038,0,22,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-23,18.8,22,52,16,0,1027.5,0,37.9,11.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-24,44.7,31.1,60.1,30.9,0.24,1005.5,0,51.4,11.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-25,19.8,22.9,43,35.1,0.79,1015.9,0,38.2,9.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-26,13,0,44.1,26.1,0,1023.7,0,33.5,3.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-27,22.5,18.1,48.9,26.1,0,1019.3,0,37.1,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-28,14.3,0,48.9,28,0,1017.8,0,37.3,8.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-29,23.7,0,41,30,0,1014.2,0,34.7,5.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-30,11.4,35.9,41,17.1,0.2,1015.7,0,28.1,13.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-01-31,-10.3,22.9,39,10,0,1029.7,0,16.1,8.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-01,8.1,0,25,10,0,1030.5,1.2,21.4,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-02,18,0,41,18,0.05,1028.2,0,26.4,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-03,28,0,55.9,18,0,1021.4,1.2,38.2,2.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-04,33.6,0,64,28,0,1018.9,0,44.3,2.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-05,38.9,0,73.9,33.1,0,1015.9,0,50.3,3.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-06,43,0,73.9,36,0,1019.4,0,51.9,4.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-07,44.2,0,57.9,42.1,0.03,1017,0,49.9,5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-08,39.5,32.1,61,44.1,0,1017.7,0,50.5,8.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-09,9.9,34,61,28,0,1035.9,0,34.7,14.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-10,12.4,0,41,26.1,0,1039,0,32.7,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-11,29.7,0,41,26.1,0.28,1026.5,0,35.8,4.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-12,33.6,0,41,34,0.33,1021.9,0,36.8,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-13,31.1,22.9,51.1,35.1,0.53,1008.7,0,42.5,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-14,23.6,0,54,32,0,1017.3,0,42,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-15,34,25.1,64.9,32,0,1009.1,0,53.5,10.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-16,21,24.1,64.9,39,0,1011,0,47.1,11.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-17,20.9,0,52,32,0,1018.2,0,36.6,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-18,32.2,31.1,52,32,0.46,1015.5,0,42,9.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-19,14.2,24.1,52,28.9,0.25,1033.6,0,37.1,11
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-20,21.3,0,43,28.9,0.03,1034.6,2,34.8,5.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-21,32.7,0,60.1,30,0.7,1018.3,1.2,40.9,3.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-22,29.2,0,60.1,34,0.02,1026.2,2,48.9,5.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-23,30.9,0,52,39,0.13,1029.8,0,41.6,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-24,38.8,28.9,63,39,1.02,1008.9,0,43.7,8.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-25,9.9,38.1,63,39,0.07,1013.3,0,47,17.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-26,10,19,53.1,34,0,1027.8,0,43.6,7.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-27,22.2,0,53.1,32,0,1026.8,0,37.7,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-02-28,27.6,21,50,32,0,1018.9,0,43.2,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-01,27.6,0,41,21,0.17,1023.8,0,36,8.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-02,33.5,0,48.9,34,0.52,1019.2,0,39.4,8.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-03,30.5,0,48.9,36,0.05,1019.8,0,43.1,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-04,27.2,25.1,46.9,36,0.53,1012.7,0,37.9,11.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-05,12.4,19,43,27,0.01,1018.5,0,33.4,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-06,4.9,33,43,21.9,0,1022.6,0,29,13.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-07,8.9,20,45,21.9,0,1027.1,0,32.2,8.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-08,21,0,45,25,0,1028.4,0,36.5,4.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-09,32.5,0,43,32,0.21,1025.6,0,38.2,4.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-10,39.3,0,60.1,35.1,0.48,1017.2,0,44.8,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-11,30.8,20,62.1,39.9,0.41,1018.8,0,55.3,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-12,18.9,27,62.1,39.9,0,1024.1,0,48.2,11.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-13,26.8,0,59,34,0,1026.8,0,45.7,5.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-14,39.7,24.1,75,34,0,1021,0,56.2,8.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-15,53.4,32.1,78.1,46,0,1010.8,0,67.8,15
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-16,27.9,29.9,78.1,45,0,1017.1,0,54.9,14.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-17,17.8,22,57,37,0,1023.7,0,45.2,8.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-18,24.9,0,54,37,0,1024.3,0,45.1,4.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-19,20.4,0,54,35.1,0,1030,0,44.1,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-20,23.9,0,57,35.1,0,1028.4,0,45.9,4.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-21,39.9,28.9,57,37.9,0.16,1017.7,0,47.2,9.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-22,35.2,51.1,55,39,1.83,1002.7,0,47,16.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-23,20.9,35.9,55,37,0.06,1016,0,44.3,15.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-24,23.1,15.9,66,35.1,0,1023.8,0,49.6,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-25,36.3,0,66,35.1,0,1017.1,0,56,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-26,23.1,22,64.9,39,0,1023.2,0,46,12.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-27,15.3,0,55,35.1,0,1031.2,0,44.7,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-28,30.8,0,62.1,35.1,0,1029.4,0,47.7,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-29,40.4,0,71.1,37,0,1020.7,0,57.9,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-30,44.5,26,79,51.1,0,1015.7,0,62.8,6.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-03-31,41.1,36.9,79,46.9,0.01,1009.2,0,59.8,13.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-01,15,32.1,64,34,0.03,1024.4,0,41.4,12.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-02,25.2,0,51.1,34,0,1026.3,0,44.4,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-03,32.1,28.9,72,37.9,0.04,1020.5,0,52.4,8.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-04,30.3,0,72,37.9,0,1027.7,0,58,4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-05,38.1,15.9,69.1,44.1,0.06,1027.4,0,52,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-06,43.7,0,70,46.4,0.03,1023,0,54.4,4.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-07,49.7,0,75,46.9,0,1022.9,0,61.5,5.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-08,55.3,22,84,51.1,0.01,1013.2,0,68.5,8.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-09,57,22.9,84,59,0.03,1005.5,0,68.5,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-10,31.9,26,81,50,0.01,1009.1,0,65.2,9.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-11,37.1,0,72,48.9,0,1018.9,0,57,9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-12,50,19,72,48.2,0,1021.2,0,58,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-13,59.3,0,77,48.9,0.41,1018,0,67.5,4.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-14,62,0,77,63,0.01,1011.2,0,68,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-15,48.1,48,77,52,0.63,1003.1,0,63.4,14.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-16,32.8,22,75,44.1,0.09,1019.4,0,54.9,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-17,44.3,0,71.1,44.1,0,1017.6,0,63.1,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-18,51.3,0,80.1,55,0,1015.7,0,62.9,6.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-19,60,22,80.1,55,0,1007.2,0,70.6,12.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-20,57.4,24.1,75.9,66,0.31,1003.7,0,69.5,12.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-21,41.9,0,73.9,52,0,1013,0,62.1,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-22,45.6,22,73.9,52,0,1019,0,63.6,10.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-23,49.9,0,82,54,0,1016.2,0,67.6,5.8
